# Best_alpha = -0.998000 Best_beta = -0.998000 Best_Energy = -0.998000 index of best_ vals = 2
mean(E_l), std(E_l), Var(E_l), alpha, beta
4.406888, 0.000000, 0.000000, 3.411000, 0.000000, 
5.121169, 0.000000, 0.000000, 3.412000, 0.000000, 
2.862978, 0.000000, 0.000000, 3.413000, 0.000000, 
3.468965, 0.000000, 0.000000, 3.414000, 0.000000, 
4.071777, 0.000000, 0.000000, 3.415000, 0.000000, 
4.110726, 0.000000, 0.000000, 3.416000, 0.000000, 
4.351408, 0.000000, 0.000000, 3.417000, 0.000000, 
4.027505, 0.000000, 0.000000, 3.418000, 0.000000, 
4.294240, 0.000000, 0.000000, 3.419000, 0.000000, 
4.323237, 0.000000, 0.000000, 3.420000, 0.000000, 
4.586278, 0.000000, 0.000000, 3.421000, 0.000000, 
4.203972, 0.000000, 0.000000, 3.422000, 0.000000, 
3.899793, 0.000000, 0.000000, 3.423000, 0.000000, 
3.685696, 0.000000, 0.000000, 3.424000, 0.000000, 
4.419145, 0.000000, 0.000000, 3.425000, 0.000000, 
3.694326, 0.000000, 0.000000, 3.426000, 0.000000, 
5.319797, 0.000000, 0.000000, 3.427000, 0.000000, 
4.212643, 0.000000, 0.000000, 3.428000, 0.000000, 
4.951030, 0.000000, 0.000000, 3.429000, 0.000000, 
4.415916, 0.000000, 0.000000, 3.430000, 0.000000, 
4.317905, 0.000000, 0.000000, 3.431000, 0.000000, 
4.698017, 0.000000, 0.000000, 3.432000, 0.000000, 
3.218326, 0.000000, 0.000000, 3.433000, 0.000000, 
4.509392, 0.000000, 0.000000, 3.434000, 0.000000, 
4.290540, 0.000000, 0.000000, 3.435000, 0.000000, 
4.141636, 0.000000, 0.000000, 3.436000, 0.000000, 
4.946059, 0.000000, 0.000000, 3.437000, 0.000000, 
4.274493, 0.000000, 0.000000, 3.438000, 0.000000, 
4.898044, 0.000000, 0.000000, 3.439000, 0.000000, 
4.275927, 0.000000, 0.000000, 3.440000, 0.000000, 
4.471221, 0.000000, 0.000000, 3.441000, 0.000000, 
4.535286, 0.000000, 0.000000, 3.442000, 0.000000, 
2.771556, 0.000000, 0.000000, 3.443000, 0.000000, 
4.076880, 0.000000, 0.000000, 3.444000, 0.000000, 
4.917979, 0.000000, 0.000000, 3.445000, 0.000000, 
5.342692, 0.000000, 0.000000, 3.446000, 0.000000, 
4.358487, 0.000000, 0.000000, 3.447000, 0.000000, 
4.936452, 0.000000, 0.000000, 3.448000, 0.000000, 
3.488895, 0.000000, 0.000000, 3.449000, 0.000000, 
4.448866, 0.000000, 0.000000, 3.450000, 0.000000, 
3.372288, 0.000000, 0.000000, 3.451000, 0.000000, 
3.791618, 0.000000, 0.000000, 3.452000, 0.000000, 
4.829739, 0.000000, 0.000000, 3.453000, 0.000000, 
4.601647, 0.000000, 0.000000, 3.454000, 0.000000, 
3.950421, 0.000000, 0.000000, 3.455000, 0.000000, 
4.736573, 0.000000, 0.000000, 3.456000, 0.000000, 
4.175914, 0.000000, 0.000000, 3.457000, 0.000000, 
4.434744, 0.000000, 0.000000, 3.458000, 0.000000, 
4.746376, 0.000000, 0.000000, 3.459000, 0.000000, 
3.612844, 0.000000, 0.000000, 3.460000, 0.000000, 
3.978498, 0.000000, 0.000000, 3.461000, 0.000000, 
4.876086, 0.000000, 0.000000, 3.462000, 0.000000, 
4.329501, 0.000000, 0.000000, 3.463000, 0.000000, 
3.036277, 0.000000, 0.000000, 3.464000, 0.000000, 
4.538264, 0.000000, 0.000000, 3.465000, 0.000000, 
4.821050, 0.000000, 0.000000, 3.466000, 0.000000, 
3.594001, 0.000000, 0.000000, 3.467000, 0.000000, 
5.235429, 0.000000, 0.000000, 3.468000, 0.000000, 
3.300783, 0.000000, 0.000000, 3.469000, 0.000000, 
3.258522, 0.000000, 0.000000, 3.470000, 0.000000, 
5.205243, 0.000000, 0.000000, 3.471000, 0.000000, 
5.206842, 0.000000, 0.000000, 3.472000, 0.000000, 
3.928260, 0.000000, 0.000000, 3.473000, 0.000000, 
3.144579, 0.000000, 0.000000, 3.474000, 0.000000, 
4.440132, 0.000000, 0.000000, 3.475000, 0.000000, 
4.310678, 0.000000, 0.000000, 3.476000, 0.000000, 
4.587554, 0.000000, 0.000000, 3.477000, 0.000000, 
3.475574, 0.000000, 0.000000, 3.478000, 0.000000, 
4.958039, 0.000000, 0.000000, 3.479000, 0.000000, 
2.150653, 0.000000, 0.000000, 3.480000, 0.000000, 
3.135042, 0.000000, 0.000000, 3.481000, 0.000000, 
4.507693, 0.000000, 0.000000, 3.482000, 0.000000, 
4.838460, 0.000000, 0.000000, 3.483000, 0.000000, 
4.682312, 0.000000, 0.000000, 3.484000, 0.000000, 
5.393071, 0.000000, 0.000000, 3.485000, 0.000000, 
4.648476, 0.000000, 0.000000, 3.486000, 0.000000, 
3.660093, 0.000000, 0.000000, 3.487000, 0.000000, 
4.331373, 0.000000, 0.000000, 3.488000, 0.000000, 
4.187922, 0.000000, 0.000000, 3.489000, 0.000000, 
4.572685, 0.000000, 0.000000, 3.490000, 0.000000, 
4.390470, 0.000000, 0.000000, 3.491000, 0.000000, 
3.427546, 0.000000, 0.000000, 3.492000, 0.000000, 
4.427900, 0.000000, 0.000000, 3.493000, 0.000000, 
4.805281, 0.000000, 0.000000, 3.494000, 0.000000, 
3.803451, 0.000000, 0.000000, 3.495000, 0.000000, 
4.643948, 0.000000, 0.000000, 3.496000, 0.000000, 
4.027042, 0.000000, 0.000000, 3.497000, 0.000000, 
2.589924, 0.000000, 0.000000, 3.498000, 0.000000, 
4.709658, 0.000000, 0.000000, 3.499000, 0.000000, 
4.955959, 0.000000, 0.000000, 3.500000, 0.000000, 
4.504546, 0.000000, 0.000000, 3.501000, 0.000000, 
4.665440, 0.000000, 0.000000, 3.502000, 0.000000, 
4.079885, 0.000000, 0.000000, 3.503000, 0.000000, 
4.042488, 0.000000, 0.000000, 3.504000, 0.000000, 
3.342494, 0.000000, 0.000000, 3.505000, 0.000000, 
4.401427, 0.000000, 0.000000, 3.506000, 0.000000, 
4.966878, 0.000000, 0.000000, 3.507000, 0.000000, 
4.385791, 0.000000, 0.000000, 3.508000, 0.000000, 
4.835772, 0.000000, 0.000000, 3.509000, 0.000000, 
5.228750, 0.000000, 0.000000, 3.510000, 0.000000, 
3.875123, 0.000000, 0.000000, 3.511000, 0.000000, 
5.041154, 0.000000, 0.000000, 3.512000, 0.000000, 
5.020690, 0.000000, 0.000000, 3.513000, 0.000000, 
3.640599, 0.000000, 0.000000, 3.514000, 0.000000, 
4.463693, 0.000000, 0.000000, 3.515000, 0.000000, 
4.427026, 0.000000, 0.000000, 3.516000, 0.000000, 
3.196400, 0.000000, 0.000000, 3.517000, 0.000000, 
4.315239, 0.000000, 0.000000, 3.518000, 0.000000, 
4.243236, 0.000000, 0.000000, 3.519000, 0.000000, 
3.378220, 0.000000, 0.000000, 3.520000, 0.000000, 
4.403615, 0.000000, 0.000000, 3.521000, 0.000000, 
4.280206, 0.000000, 0.000000, 3.522000, 0.000000, 
3.827009, 0.000000, 0.000000, 3.523000, 0.000000, 
4.075543, 0.000000, 0.000000, 3.524000, 0.000000, 
4.461491, 0.000000, 0.000000, 3.525000, 0.000000, 
3.447453, 0.000000, 0.000000, 3.526000, 0.000000, 
4.667780, 0.000000, 0.000000, 3.527000, 0.000000, 
4.010091, 0.000000, 0.000000, 3.528000, 0.000000, 
2.834847, 0.000000, 0.000000, 3.529000, 0.000000, 
4.714743, 0.000000, 0.000000, 3.530000, 0.000000, 
4.093396, 0.000000, 0.000000, 3.531000, 0.000000, 
4.225601, 0.000000, 0.000000, 3.532000, 0.000000, 
4.600318, 0.000000, 0.000000, 3.533000, 0.000000, 
3.944205, 0.000000, 0.000000, 3.534000, 0.000000, 
4.078328, 0.000000, 0.000000, 3.535000, 0.000000, 
4.479168, 0.000000, 0.000000, 3.536000, 0.000000, 
4.440026, 0.000000, 0.000000, 3.537000, 0.000000, 
3.850012, 0.000000, 0.000000, 3.538000, 0.000000, 
4.560743, 0.000000, 0.000000, 3.539000, 0.000000, 
4.028757, 0.000000, 0.000000, 3.540000, 0.000000, 
4.590701, 0.000000, 0.000000, 3.541000, 0.000000, 
3.822075, 0.000000, 0.000000, 3.542000, 0.000000, 
4.562446, 0.000000, 0.000000, 3.543000, 0.000000, 
3.480045, 0.000000, 0.000000, 3.544000, 0.000000, 
4.279325, 0.000000, 0.000000, 3.545000, 0.000000, 
4.576481, 0.000000, 0.000000, 3.546000, 0.000000, 
3.786818, 0.000000, 0.000000, 3.547000, 0.000000, 
3.367709, 0.000000, 0.000000, 3.548000, 0.000000, 
5.073311, 0.000000, 0.000000, 3.549000, 0.000000, 
4.307554, 0.000000, 0.000000, 3.550000, 0.000000, 
4.638189, 0.000000, 0.000000, 3.551000, 0.000000, 
4.460982, 0.000000, 0.000000, 3.552000, 0.000000, 
3.325989, 0.000000, 0.000000, 3.553000, 0.000000, 
4.524428, 0.000000, 0.000000, 3.554000, 0.000000, 
4.916956, 0.000000, 0.000000, 3.555000, 0.000000, 
4.173666, 0.000000, 0.000000, 3.556000, 0.000000, 
3.182036, 0.000000, 0.000000, 3.557000, 0.000000, 
3.834119, 0.000000, 0.000000, 3.558000, 0.000000, 
5.129501, 0.000000, 0.000000, 3.559000, 0.000000, 
4.579905, 0.000000, 0.000000, 3.560000, 0.000000, 
4.227850, 0.000000, 0.000000, 3.561000, 0.000000, 
4.637797, 0.000000, 0.000000, 3.562000, 0.000000, 
3.867950, 0.000000, 0.000000, 3.563000, 0.000000, 
3.190602, 0.000000, 0.000000, 3.564000, 0.000000, 
4.026397, 0.000000, 0.000000, 3.565000, 0.000000, 
4.694983, 0.000000, 0.000000, 3.566000, 0.000000, 
3.861204, 0.000000, 0.000000, 3.567000, 0.000000, 
4.121812, 0.000000, 0.000000, 3.568000, 0.000000, 
3.854967, 0.000000, 0.000000, 3.569000, 0.000000, 
4.037773, 0.000000, 0.000000, 3.570000, 0.000000, 
3.401733, 0.000000, 0.000000, 3.571000, 0.000000, 
3.758557, 0.000000, 0.000000, 3.572000, 0.000000, 
3.561344, 0.000000, 0.000000, 3.573000, 0.000000, 
4.414912, 0.000000, 0.000000, 3.574000, 0.000000, 
3.962827, 0.000000, 0.000000, 3.575000, 0.000000, 
4.796583, 0.000000, 0.000000, 3.576000, 0.000000, 
3.873713, 0.000000, 0.000000, 3.577000, 0.000000, 
4.881417, 0.000000, 0.000000, 3.578000, 0.000000, 
3.194650, 0.000000, 0.000000, 3.579000, 0.000000, 
5.147237, 0.000000, 0.000000, 3.580000, 0.000000, 
2.545386, 0.000000, 0.000000, 3.581000, 0.000000, 
4.285485, 0.000000, 0.000000, 3.582000, 0.000000, 
3.469650, 0.000000, 0.000000, 3.583000, 0.000000, 
3.298567, 0.000000, 0.000000, 3.584000, 0.000000, 
5.003729, 0.000000, 0.000000, 3.585000, 0.000000, 
4.578847, 0.000000, 0.000000, 3.586000, 0.000000, 
3.427071, 0.000000, 0.000000, 3.587000, 0.000000, 
4.711458, 0.000000, 0.000000, 3.588000, 0.000000, 
3.045482, 0.000000, 0.000000, 3.589000, 0.000000, 
5.543225, 0.000000, 0.000000, 3.590000, 0.000000, 
3.863300, 0.000000, 0.000000, 3.591000, 0.000000, 
3.937099, 0.000000, 0.000000, 3.592000, 0.000000, 
5.169286, 0.000000, 0.000000, 3.593000, 0.000000, 
4.550280, 0.000000, 0.000000, 3.594000, 0.000000, 
5.115971, 0.000000, 0.000000, 3.595000, 0.000000, 
4.651937, 0.000000, 0.000000, 3.596000, 0.000000, 
3.649002, 0.000000, 0.000000, 3.597000, 0.000000, 
3.075658, 0.000000, 0.000000, 3.598000, 0.000000, 
4.474359, 0.000000, 0.000000, 3.599000, 0.000000, 
5.054992, 0.000000, 0.000000, 3.600000, 0.000000, 
3.325589, 0.000000, 0.000000, 3.601000, 0.000000, 
3.585516, 0.000000, 0.000000, 3.602000, 0.000000, 
3.526273, 0.000000, 0.000000, 3.603000, 0.000000, 
3.417982, 0.000000, 0.000000, 3.604000, 0.000000, 
5.288179, 0.000000, 0.000000, 3.605000, 0.000000, 
3.931124, 0.000000, 0.000000, 3.606000, 0.000000, 
3.880727, 0.000000, 0.000000, 3.607000, 0.000000, 
4.945974, 0.000000, 0.000000, 3.608000, 0.000000, 
4.303519, 0.000000, 0.000000, 3.609000, 0.000000, 
3.520152, 0.000000, 0.000000, 3.610000, 0.000000, 
5.156793, 0.000000, 0.000000, 3.611000, 0.000000, 
2.781263, 0.000000, 0.000000, 3.612000, 0.000000, 
4.151643, 0.000000, 0.000000, 3.613000, 0.000000, 
5.173243, 0.000000, 0.000000, 3.614000, 0.000000, 
3.796685, 0.000000, 0.000000, 3.615000, 0.000000, 
4.967241, 0.000000, 0.000000, 3.616000, 0.000000, 
3.820854, 0.000000, 0.000000, 3.617000, 0.000000, 
3.997301, 0.000000, 0.000000, 3.618000, 0.000000, 
3.445188, 0.000000, 0.000000, 3.619000, 0.000000, 
4.345678, 0.000000, 0.000000, 3.620000, 0.000000, 
3.955345, 0.000000, 0.000000, 3.621000, 0.000000, 
3.540955, 0.000000, 0.000000, 3.622000, 0.000000, 
4.018795, 0.000000, 0.000000, 3.623000, 0.000000, 
4.299734, 0.000000, 0.000000, 3.624000, 0.000000, 
4.113379, 0.000000, 0.000000, 3.625000, 0.000000, 
4.468111, 0.000000, 0.000000, 3.626000, 0.000000, 
4.291745, 0.000000, 0.000000, 3.627000, 0.000000, 
3.758800, 0.000000, 0.000000, 3.628000, 0.000000, 
6.014106, 0.000000, 0.000000, 3.629000, 0.000000, 
4.775696, 0.000000, 0.000000, 3.630000, 0.000000, 
5.360568, 0.000000, 0.000000, 3.631000, 0.000000, 
4.135072, 0.000000, 0.000000, 3.632000, 0.000000, 
4.658505, 0.000000, 0.000000, 3.633000, 0.000000, 
3.378440, 0.000000, 0.000000, 3.634000, 0.000000, 
3.618401, 0.000000, 0.000000, 3.635000, 0.000000, 
3.088225, 0.000000, 0.000000, 3.636000, 0.000000, 
4.261796, 0.000000, 0.000000, 3.637000, 0.000000, 
3.819671, 0.000000, 0.000000, 3.638000, 0.000000, 
4.251978, 0.000000, 0.000000, 3.639000, 0.000000, 
4.862355, 0.000000, 0.000000, 3.640000, 0.000000, 
4.599896, 0.000000, 0.000000, 3.641000, 0.000000, 
3.718050, 0.000000, 0.000000, 3.642000, 0.000000, 
2.828705, 0.000000, 0.000000, 3.643000, 0.000000, 
3.419469, 0.000000, 0.000000, 3.644000, 0.000000, 
4.816652, 0.000000, 0.000000, 3.645000, 0.000000, 
4.071345, 0.000000, 0.000000, 3.646000, 0.000000, 
4.802213, 0.000000, 0.000000, 3.647000, 0.000000, 
4.161958, 0.000000, 0.000000, 3.648000, 0.000000, 
4.129755, 0.000000, 0.000000, 3.649000, 0.000000, 
3.259079, 0.000000, 0.000000, 3.650000, 0.000000, 
4.656877, 0.000000, 0.000000, 3.651000, 0.000000, 
3.331799, 0.000000, 0.000000, 3.652000, 0.000000, 
3.480360, 0.000000, 0.000000, 3.653000, 0.000000, 
2.829764, 0.000000, 0.000000, 3.654000, 0.000000, 
4.123809, 0.000000, 0.000000, 3.655000, 0.000000, 
4.822690, 0.000000, 0.000000, 3.656000, 0.000000, 
4.755137, 0.000000, 0.000000, 3.657000, 0.000000, 
4.207982, 0.000000, 0.000000, 3.658000, 0.000000, 
2.847730, 0.000000, 0.000000, 3.659000, 0.000000, 
5.647579, 0.000000, 0.000000, 3.660000, 0.000000, 
3.747583, 0.000000, 0.000000, 3.661000, 0.000000, 
3.161505, 0.000000, 0.000000, 3.662000, 0.000000, 
4.503344, 0.000000, 0.000000, 3.663000, 0.000000, 
3.747296, 0.000000, 0.000000, 3.664000, 0.000000, 
3.888543, 0.000000, 0.000000, 3.665000, 0.000000, 
3.415186, 0.000000, 0.000000, 3.666000, 0.000000, 
5.116204, 0.000000, 0.000000, 3.667000, 0.000000, 
4.057307, 0.000000, 0.000000, 3.668000, 0.000000, 
4.150105, 0.000000, 0.000000, 3.669000, 0.000000, 
4.101516, 0.000000, 0.000000, 3.670000, 0.000000, 
3.707687, 0.000000, 0.000000, 3.671000, 0.000000, 
4.771763, 0.000000, 0.000000, 3.672000, 0.000000, 
4.241579, 0.000000, 0.000000, 3.673000, 0.000000, 
3.791276, 0.000000, 0.000000, 3.674000, 0.000000, 
3.312178, 0.000000, 0.000000, 3.675000, 0.000000, 
4.510261, 0.000000, 0.000000, 3.676000, 0.000000, 
4.804112, 0.000000, 0.000000, 3.677000, 0.000000, 
4.611307, 0.000000, 0.000000, 3.678000, 0.000000, 
2.992838, 0.000000, 0.000000, 3.679000, 0.000000, 
2.652342, 0.000000, 0.000000, 3.680000, 0.000000, 
1.708435, 0.000000, 0.000000, 3.681000, 0.000000, 
4.373421, 0.000000, 0.000000, 3.682000, 0.000000, 
4.600857, 0.000000, 0.000000, 3.683000, 0.000000, 
4.258432, 0.000000, 0.000000, 3.684000, 0.000000, 
4.347026, 0.000000, 0.000000, 3.685000, 0.000000, 
4.014905, 0.000000, 0.000000, 3.686000, 0.000000, 
4.843232, 0.000000, 0.000000, 3.687000, 0.000000, 
4.322347, 0.000000, 0.000000, 3.688000, 0.000000, 
4.799326, 0.000000, 0.000000, 3.689000, 0.000000, 
4.556579, 0.000000, 0.000000, 3.690000, 0.000000, 
4.194090, 0.000000, 0.000000, 3.691000, 0.000000, 
5.322397, 0.000000, 0.000000, 3.692000, 0.000000, 
4.516511, 0.000000, 0.000000, 3.693000, 0.000000, 
4.505562, 0.000000, 0.000000, 3.694000, 0.000000, 
3.999100, 0.000000, 0.000000, 3.695000, 0.000000, 
4.325819, 0.000000, 0.000000, 3.696000, 0.000000, 
4.966529, 0.000000, 0.000000, 3.697000, 0.000000, 
5.175443, 0.000000, 0.000000, 3.698000, 0.000000, 
5.557420, 0.000000, 0.000000, 3.699000, 0.000000, 
3.929596, 0.000000, 0.000000, 3.700000, 0.000000, 
4.073472, 0.000000, 0.000000, 3.701000, 0.000000, 
4.360535, 0.000000, 0.000000, 3.702000, 0.000000, 
4.740522, 0.000000, 0.000000, 3.703000, 0.000000, 
3.870587, 0.000000, 0.000000, 3.704000, 0.000000, 
4.452207, 0.000000, 0.000000, 3.705000, 0.000000, 
4.898944, 0.000000, 0.000000, 3.706000, 0.000000, 
3.066691, 0.000000, 0.000000, 3.707000, 0.000000, 
4.204851, 0.000000, 0.000000, 3.708000, 0.000000, 
4.553208, 0.000000, 0.000000, 3.709000, 0.000000, 
3.918675, 0.000000, 0.000000, 3.710000, 0.000000, 
4.717380, 0.000000, 0.000000, 3.711000, 0.000000, 
5.137417, 0.000000, 0.000000, 3.712000, 0.000000, 
3.741972, 0.000000, 0.000000, 3.713000, 0.000000, 
3.963727, 0.000000, 0.000000, 3.714000, 0.000000, 
4.452423, 0.000000, 0.000000, 3.715000, 0.000000, 
4.653312, 0.000000, 0.000000, 3.716000, 0.000000, 
5.393683, 0.000000, 0.000000, 3.717000, 0.000000, 
4.447470, 0.000000, 0.000000, 3.718000, 0.000000, 
5.323234, 0.000000, 0.000000, 3.719000, 0.000000, 
4.954714, 0.000000, 0.000000, 3.720000, 0.000000, 
4.368546, 0.000000, 0.000000, 3.721000, 0.000000, 
4.589614, 0.000000, 0.000000, 3.722000, 0.000000, 
4.986834, 0.000000, 0.000000, 3.723000, 0.000000, 
4.341483, 0.000000, 0.000000, 3.724000, 0.000000, 
4.371926, 0.000000, 0.000000, 3.725000, 0.000000, 
4.186641, 0.000000, 0.000000, 3.726000, 0.000000, 
4.397993, 0.000000, 0.000000, 3.727000, 0.000000, 
4.144085, 0.000000, 0.000000, 3.728000, 0.000000, 
4.376035, 0.000000, 0.000000, 3.729000, 0.000000, 
2.541896, 0.000000, 0.000000, 3.730000, 0.000000, 
3.871453, 0.000000, 0.000000, 3.731000, 0.000000, 
4.498984, 0.000000, 0.000000, 3.732000, 0.000000, 
4.669733, 0.000000, 0.000000, 3.733000, 0.000000, 
3.998431, 0.000000, 0.000000, 3.734000, 0.000000, 
3.484015, 0.000000, 0.000000, 3.735000, 0.000000, 
3.817936, 0.000000, 0.000000, 3.736000, 0.000000, 
3.762994, 0.000000, 0.000000, 3.737000, 0.000000, 
3.799199, 0.000000, 0.000000, 3.738000, 0.000000, 
3.946601, 0.000000, 0.000000, 3.739000, 0.000000, 
4.259688, 0.000000, 0.000000, 3.740000, 0.000000, 
4.078369, 0.000000, 0.000000, 3.741000, 0.000000, 
4.673988, 0.000000, 0.000000, 3.742000, 0.000000, 
4.842329, 0.000000, 0.000000, 3.743000, 0.000000, 
4.499699, 0.000000, 0.000000, 3.744000, 0.000000, 
3.986851, 0.000000, 0.000000, 3.745000, 0.000000, 
4.993203, 0.000000, 0.000000, 3.746000, 0.000000, 
4.587644, 0.000000, 0.000000, 3.747000, 0.000000, 
4.276507, 0.000000, 0.000000, 3.748000, 0.000000, 
4.390960, 0.000000, 0.000000, 3.749000, 0.000000, 
3.984533, 0.000000, 0.000000, 3.750000, 0.000000, 
3.429716, 0.000000, 0.000000, 3.751000, 0.000000, 
5.176393, 0.000000, 0.000000, 3.752000, 0.000000, 
4.461858, 0.000000, 0.000000, 3.753000, 0.000000, 
5.667421, 0.000000, 0.000000, 3.754000, 0.000000, 
4.966233, 0.000000, 0.000000, 3.755000, 0.000000, 
3.213692, 0.000000, 0.000000, 3.756000, 0.000000, 
4.531280, 0.000000, 0.000000, 3.757000, 0.000000, 
4.510136, 0.000000, 0.000000, 3.758000, 0.000000, 
3.714567, 0.000000, 0.000000, 3.759000, 0.000000, 
4.830753, 0.000000, 0.000000, 3.760000, 0.000000, 
4.945059, 0.000000, 0.000000, 3.761000, 0.000000, 
3.638589, 0.000000, 0.000000, 3.762000, 0.000000, 
3.714156, 0.000000, 0.000000, 3.763000, 0.000000, 
4.440543, 0.000000, 0.000000, 3.764000, 0.000000, 
2.902926, 0.000000, 0.000000, 3.765000, 0.000000, 
4.867326, 0.000000, 0.000000, 3.766000, 0.000000, 
5.016632, 0.000000, 0.000000, 3.767000, 0.000000, 
4.227226, 0.000000, 0.000000, 3.768000, 0.000000, 
4.187528, 0.000000, 0.000000, 3.769000, 0.000000, 
4.336341, 0.000000, 0.000000, 3.770000, 0.000000, 
4.148359, 0.000000, 0.000000, 3.771000, 0.000000, 
2.980791, 0.000000, 0.000000, 3.772000, 0.000000, 
4.088272, 0.000000, 0.000000, 3.773000, 0.000000, 
3.219839, 0.000000, 0.000000, 3.774000, 0.000000, 
5.008656, 0.000000, 0.000000, 3.775000, 0.000000, 
5.256044, 0.000000, 0.000000, 3.776000, 0.000000, 
4.762762, 0.000000, 0.000000, 3.777000, 0.000000, 
4.567800, 0.000000, 0.000000, 3.778000, 0.000000, 
2.943108, 0.000000, 0.000000, 3.779000, 0.000000, 
4.492856, 0.000000, 0.000000, 3.780000, 0.000000, 
5.253488, 0.000000, 0.000000, 3.781000, 0.000000, 
4.556598, 0.000000, 0.000000, 3.782000, 0.000000, 
3.523240, 0.000000, 0.000000, 3.783000, 0.000000, 
2.692004, 0.000000, 0.000000, 3.784000, 0.000000, 
4.104182, 0.000000, 0.000000, 3.785000, 0.000000, 
4.593168, 0.000000, 0.000000, 3.786000, 0.000000, 
3.947761, 0.000000, 0.000000, 3.787000, 0.000000, 
4.753622, 0.000000, 0.000000, 3.788000, 0.000000, 
4.979570, 0.000000, 0.000000, 3.789000, 0.000000, 
5.094024, 0.000000, 0.000000, 3.790000, 0.000000, 
4.912450, 0.000000, 0.000000, 3.791000, 0.000000, 
4.481653, 0.000000, 0.000000, 3.792000, 0.000000, 
3.266673, 0.000000, 0.000000, 3.793000, 0.000000, 
5.478348, 0.000000, 0.000000, 3.794000, 0.000000, 
4.831421, 0.000000, 0.000000, 3.795000, 0.000000, 
4.226354, 0.000000, 0.000000, 3.796000, 0.000000, 
3.354055, 0.000000, 0.000000, 3.797000, 0.000000, 
3.476747, 0.000000, 0.000000, 3.798000, 0.000000, 
2.729259, 0.000000, 0.000000, 3.799000, 0.000000, 
3.446408, 0.000000, 0.000000, 3.800000, 0.000000, 
4.360320, 0.000000, 0.000000, 3.801000, 0.000000, 
4.150953, 0.000000, 0.000000, 3.802000, 0.000000, 
2.976137, 0.000000, 0.000000, 3.803000, 0.000000, 
5.163411, 0.000000, 0.000000, 3.804000, 0.000000, 
4.440223, 0.000000, 0.000000, 3.805000, 0.000000, 
4.916441, 0.000000, 0.000000, 3.806000, 0.000000, 
4.522315, 0.000000, 0.000000, 3.807000, 0.000000, 
4.566598, 0.000000, 0.000000, 3.808000, 0.000000, 
4.432368, 0.000000, 0.000000, 3.809000, 0.000000, 
3.881984, 0.000000, 0.000000, 3.810000, 0.000000, 
5.467051, 0.000000, 0.000000, 3.811000, 0.000000, 
5.054021, 0.000000, 0.000000, 3.812000, 0.000000, 
4.371923, 0.000000, 0.000000, 3.813000, 0.000000, 
2.923905, 0.000000, 0.000000, 3.814000, 0.000000, 
3.558511, 0.000000, 0.000000, 3.815000, 0.000000, 
3.250157, 0.000000, 0.000000, 3.816000, 0.000000, 
3.580493, 0.000000, 0.000000, 3.817000, 0.000000, 
3.719685, 0.000000, 0.000000, 3.818000, 0.000000, 
4.556909, 0.000000, 0.000000, 3.819000, 0.000000, 
4.532098, 0.000000, 0.000000, 3.820000, 0.000000, 
5.307801, 0.000000, 0.000000, 3.821000, 0.000000, 
4.946173, 0.000000, 0.000000, 3.822000, 0.000000, 
4.694710, 0.000000, 0.000000, 3.823000, 0.000000, 
2.612054, 0.000000, 0.000000, 3.824000, 0.000000, 
4.626448, 0.000000, 0.000000, 3.825000, 0.000000, 
4.591355, 0.000000, 0.000000, 3.826000, 0.000000, 
4.340520, 0.000000, 0.000000, 3.827000, 0.000000, 
6.014672, 0.000000, 0.000000, 3.828000, 0.000000, 
4.121622, 0.000000, 0.000000, 3.829000, 0.000000, 
5.238622, 0.000000, 0.000000, 3.830000, 0.000000, 
3.452276, 0.000000, 0.000000, 3.831000, 0.000000, 
4.297231, 0.000000, 0.000000, 3.832000, 0.000000, 
3.548091, 0.000000, 0.000000, 3.833000, 0.000000, 
2.323247, 0.000000, 0.000000, 3.834000, 0.000000, 
4.135042, 0.000000, 0.000000, 3.835000, 0.000000, 
5.713987, 0.000000, 0.000000, 3.836000, 0.000000, 
4.391277, 0.000000, 0.000000, 3.837000, 0.000000, 
4.501974, 0.000000, 0.000000, 3.838000, 0.000000, 
5.548792, 0.000000, 0.000000, 3.839000, 0.000000, 
3.586180, 0.000000, 0.000000, 3.840000, 0.000000, 
3.685303, 0.000000, 0.000000, 3.841000, 0.000000, 
5.109067, 0.000000, 0.000000, 3.842000, 0.000000, 
3.877169, 0.000000, 0.000000, 3.843000, 0.000000, 
4.275149, 0.000000, 0.000000, 3.844000, 0.000000, 
